pretty_id	gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	protein_id.x	ips_ipr	ips_ipr_desc	ips_go	ips_pathway	protein_id.y	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
gene-IR01_08123	lcl|NW_015622509.1_cds_XP_016219918.1_8986	305.471241710547	-0.959184527671429	0.267337070024117	-3.58792189794292	0.00033332409812658	0.00543687226467153	NW_015622509.1_cds_XP_016219918.1_8986					NW_015622509.1_cds_XP_016219918.1_8986	43229.XP_007727177.1	5.24e-51	162	COG5227@1|root,KOG1769@2759|Eukaryota,3A3FU@33154|Opisthokonta,3P5B7@4751|Fungi,3QXI6@4890|Ascomycota,20IGC@147545|Eurotiomycetes,3MXKX@451870|Chaetothyriomycetidae	4751|Fungi	O	Ubiquitin homologues	SMT3	GO:0000228,GO:0000723,GO:0000793,GO:0000794,GO:0003674,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005694,GO:0005737,GO:0005815,GO:0005816,GO:0005856,GO:0005938,GO:0005940,GO:0006139,GO:0006259,GO:0006325,GO:0006342,GO:0006355,GO:0006464,GO:0006725,GO:0006807,GO:0006996,GO:0008150,GO:0008152,GO:0009889,GO:0009890,GO:0009892,GO:0009987,GO:0010468,GO:0010556,GO:0010558,GO:0010605,GO:0010629,GO:0010639,GO:0015630,GO:0016043,GO:0016458,GO:0016925,GO:0018193,GO:0018205,GO:0019219,GO:0019222,GO:0019538,GO:0030466,GO:0030702,GO:0030998,GO:0031056,GO:0031057,GO:0031060,GO:0031061,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0031386,GO:0031399,GO:0031400,GO:0031974,GO:0031981,GO:0032156,GO:0032200,GO:0032268,GO:0032269,GO:0032446,GO:0033043,GO:0033044,GO:0034641,GO:0035065,GO:0035067,GO:0036211,GO:0040029,GO:0042592,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044422,GO:0044424,GO:0044427,GO:0044428,GO:0044430,GO:0044444,GO:0044446,GO:0044448,GO:0044454,GO:0044464,GO:0044732,GO:0045814,GO:0045892,GO:0045934,GO:0046483,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0051128,GO:0051129,GO:0051171,GO:0051172,GO:0051246,GO:0051248,GO:0051252,GO:0051253,GO:0051276,GO:0051569,GO:0051570,GO:0051572,GO:0051573,GO:0060249,GO:0060255,GO:0065007,GO:0065008,GO:0070013,GO:0070647,GO:0071440,GO:0071441,GO:0071704,GO:0071840,GO:0071944,GO:0080090,GO:0090304,GO:0099086,GO:0099568,GO:1901360,GO:1901564,GO:1901983,GO:1901984,GO:1902275,GO:1902679,GO:1903506,GO:1903507,GO:1905268,GO:2000112,GO:2000113,GO:2000756,GO:2000757,GO:2001141,GO:2001251		ko:K12160	ko03013,ko05418,map03013,map05418	M00427			ko00000,ko00001,ko00002,ko03019,ko03029,ko04121,ko04812				Rad60-SLD
gene-IR01_08126	lcl|NW_015622509.1_cds_XP_016219921.1_8989	557.06752408358	-1.35366600140278	0.349929786267983	-3.86839318778686	0.000109554907422746	0.00240711000962008	NW_015622509.1_cds_XP_016219921.1_8989					NW_015622509.1_cds_XP_016219921.1_8989	1182553.XP_007744075.1	2.74e-210	593	COG4716@1|root,2S1KN@2759|Eukaryota,39X4E@33154|Opisthokonta,3NY5J@4751|Fungi,3QMHG@4890|Ascomycota,20F0J@147545|Eurotiomycetes,3MSSQ@451870|Chaetothyriomycetidae	4751|Fungi	S	oleate hydratase activity													DUF2236
gene-IR01_08127	lcl|NW_015622509.1_cds_XP_016219922.1_8990	1026.52195099459	-1.18854088205261	0.347492365296254	-3.42033667715065	0.00062543678354568	0.00886502187224698	NW_015622509.1_cds_XP_016219922.1_8990					NW_015622509.1_cds_XP_016219922.1_8990	43229.XP_007727173.1	0	946	COG1012@1|root,KOG2455@2759|Eukaryota,38D6T@33154|Opisthokonta,3NWNB@4751|Fungi,3QMTQ@4890|Ascomycota,20BPW@147545|Eurotiomycetes,3MS5I@451870|Chaetothyriomycetidae	4751|Fungi	E	Belongs to the aldehyde dehydrogenase family	PUT2	GO:0003674,GO:0003824,GO:0003842,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005759,GO:0006082,GO:0006520,GO:0006536,GO:0006537,GO:0006560,GO:0006562,GO:0006807,GO:0006950,GO:0007154,GO:0008150,GO:0008152,GO:0008652,GO:0009056,GO:0009058,GO:0009063,GO:0009064,GO:0009065,GO:0009084,GO:0009267,GO:0009605,GO:0009987,GO:0009991,GO:0010133,GO:0016053,GO:0016054,GO:0016491,GO:0016645,GO:0016646,GO:0019752,GO:0031667,GO:0031668,GO:0031669,GO:0031974,GO:0033554,GO:0034198,GO:0042594,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0043436,GO:0043648,GO:0043650,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044281,GO:0044282,GO:0044283,GO:0044422,GO:0044424,GO:0044429,GO:0044444,GO:0044446,GO:0044464,GO:0046394,GO:0046395,GO:0046483,GO:0046700,GO:0050896,GO:0051716,GO:0055114,GO:0070013,GO:0071496,GO:0071704,GO:1901360,GO:1901361,GO:1901564,GO:1901565,GO:1901566,GO:1901575,GO:1901576,GO:1901605,GO:1901606,GO:1901607,GO:1990928	1.2.1.88	ko:K00294	ko00250,ko00330,ko01100,map00250,map00330,map01100		R00245,R00707,R00708,R04444,R04445,R05051	RC00080,RC00216,RC00242,RC00255	ko00000,ko00001,ko01000				Aldedh
gene-IR01_08129	lcl|NW_015622509.1_cds_XP_016219924.1_8992	140.35552346999	-0.772110325593692	0.237864175885618	-3.2460134979089	0.00117033290384408	0.0142411127120801	NW_015622509.1_cds_XP_016219924.1_8992					NW_015622509.1_cds_XP_016219924.1_8992	43228.XP_007737923.1	3.12e-180	514	2AVI9@1|root,2RZWE@2759|Eukaryota,38H8H@33154|Opisthokonta,3NYQ1@4751|Fungi,3QQB3@4890|Ascomycota,20B33@147545|Eurotiomycetes,3MQUS@451870|Chaetothyriomycetidae	4751|Fungi	S	14-3-3 protein													14-3-3
gene-IR01_08130	lcl|NW_015622509.1_cds_XP_016219925.1_8993	607.474625634544	-0.798519553184992	0.285768791875619	-2.79428536595608	0.00520145564327362	0.0437567336447437	NW_015622509.1_cds_XP_016219925.1_8993					NW_015622509.1_cds_XP_016219925.1_8993	1182553.XP_007744241.1	4.86e-97	286	COG0278@1|root,KOG0911@2759|Eukaryota,3A1XT@33154|Opisthokonta,3P2U5@4751|Fungi,3QV58@4890|Ascomycota,20H9N@147545|Eurotiomycetes,3MV9S@451870|Chaetothyriomycetidae	4751|Fungi	O	Monothiol glutaredoxin	GRX5	GO:0003674,GO:0003824,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005759,GO:0006790,GO:0006807,GO:0006950,GO:0006970,GO:0006979,GO:0008150,GO:0008152,GO:0009628,GO:0009987,GO:0010467,GO:0015035,GO:0015036,GO:0015037,GO:0015038,GO:0016043,GO:0016226,GO:0016491,GO:0016667,GO:0016740,GO:0016782,GO:0019538,GO:0022607,GO:0031163,GO:0031974,GO:0033554,GO:0034599,GO:0036455,GO:0042221,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0044085,GO:0044237,GO:0044238,GO:0044422,GO:0044424,GO:0044429,GO:0044444,GO:0044446,GO:0044464,GO:0044571,GO:0044572,GO:0048037,GO:0050896,GO:0051186,GO:0051536,GO:0051537,GO:0051540,GO:0051604,GO:0051716,GO:0055114,GO:0070013,GO:0070887,GO:0071704,GO:0071840,GO:0097428,GO:0106034,GO:1901564		ko:K07390					ko00000,ko03029,ko03110				Glutaredoxin
gene-IR01_08148	lcl|NW_015622509.1_cds_XP_016219943.1_9011	617.988247084289	1.0343762258119	0.306889587964875	3.37051586751873	0.000750275849897467	0.0101086800264297	NW_015622509.1_cds_XP_016219943.1_9011					NW_015622509.1_cds_XP_016219943.1_9011	1182553.XP_007747450.1	0	921	KOG1947@1|root,KOG1947@2759|Eukaryota,39J8N@33154|Opisthokonta,3NYMA@4751|Fungi,3QK0E@4890|Ascomycota,20BQB@147545|Eurotiomycetes,3MS9R@451870|Chaetothyriomycetidae	4751|Fungi	S	F-box and leucine-rich repeat protein GRR1	GRR1	GO:0000003,GO:0000082,GO:0000142,GO:0000151,GO:0000209,GO:0000278,GO:0000749,GO:0000751,GO:0003006,GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0005826,GO:0005856,GO:0005933,GO:0005935,GO:0005938,GO:0006464,GO:0006508,GO:0006511,GO:0006807,GO:0006950,GO:0006974,GO:0007049,GO:0007050,GO:0007346,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009653,GO:0009987,GO:0010033,GO:0010498,GO:0015629,GO:0016567,GO:0019005,GO:0019236,GO:0019538,GO:0019941,GO:0019953,GO:0022402,GO:0022413,GO:0022414,GO:0030154,GO:0030163,GO:0030427,GO:0030435,GO:0030437,GO:0030674,GO:0030863,GO:0030864,GO:0031136,GO:0031137,GO:0031139,GO:0031146,GO:0031461,GO:0032153,GO:0032155,GO:0032446,GO:0032502,GO:0032505,GO:0032991,GO:0033554,GO:0034293,GO:0036211,GO:0042221,GO:0043161,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043412,GO:0043632,GO:0043900,GO:0043902,GO:0043934,GO:0043935,GO:0044237,GO:0044238,GO:0044248,GO:0044257,GO:0044260,GO:0044265,GO:0044267,GO:0044422,GO:0044424,GO:0044430,GO:0044444,GO:0044446,GO:0044448,GO:0044464,GO:0044703,GO:0044770,GO:0044772,GO:0044843,GO:0045786,GO:0045930,GO:0046999,GO:0048468,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048646,GO:0048856,GO:0048869,GO:0050789,GO:0050794,GO:0050896,GO:0051321,GO:0051597,GO:0051603,GO:0051704,GO:0051716,GO:0051726,GO:0060090,GO:0065007,GO:0070647,GO:0070887,GO:0070938,GO:0071310,GO:0071406,GO:0071444,GO:0071704,GO:0071850,GO:0071944,GO:0099568,GO:0110085,GO:1901564,GO:1901565,GO:1901575,GO:1902494,GO:1903046,GO:1903047,GO:1990234,GO:2000241,GO:2000243		ko:K03360	ko04111,ko04120,map04111,map04120	M00411			ko00000,ko00001,ko00002,ko04121				F-box-like,LRR_6
gene-IR01_08154	lcl|NW_015622509.1_cds_XP_016219950.1_9018	174.8047994852	1.36823719902611	0.359139127007927	3.80976924019728	0.000139096557509678	0.00290727022728568	NW_015622509.1_cds_XP_016219950.1_9018					NW_015622509.1_cds_XP_016219950.1_9018	43229.XP_007727116.1	1.88e-239	668	COG0241@1|root,KOG2134@2759|Eukaryota,38C15@33154|Opisthokonta,3NX2Q@4751|Fungi,3QNH0@4890|Ascomycota,20E0K@147545|Eurotiomycetes,3MR3K@451870|Chaetothyriomycetidae	4751|Fungi	L	Polynucleotide kinase 3 phosphatase	pnk1	GO:0000012,GO:0003674,GO:0003676,GO:0003677,GO:0003690,GO:0003824,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0006139,GO:0006259,GO:0006281,GO:0006284,GO:0006302,GO:0006725,GO:0006793,GO:0006796,GO:0006807,GO:0006950,GO:0006974,GO:0008150,GO:0008152,GO:0009987,GO:0016301,GO:0016310,GO:0016311,GO:0016740,GO:0016772,GO:0016773,GO:0016787,GO:0016788,GO:0016791,GO:0019205,GO:0033554,GO:0034641,GO:0042578,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044237,GO:0044238,GO:0044260,GO:0044424,GO:0044464,GO:0046403,GO:0046404,GO:0046483,GO:0050896,GO:0051716,GO:0051731,GO:0051733,GO:0051734,GO:0071704,GO:0090304,GO:0097159,GO:0098501,GO:0098502,GO:0098503,GO:0098504,GO:0098506,GO:0098518,GO:1901360,GO:1901363	2.7.1.78,3.1.3.32	ko:K08073,ko:K08075					ko00000,ko01000,ko01009,ko03400				AAA_33,PNK3P
gene-IR01_08172	lcl|NW_015622509.1_cds_XP_016219970.1_9038	57.5488323634891	-1.66598678813057	0.411127316417884	-4.05224056296276	5.07294638694678e-05	0.00130992364861735	NW_015622509.1_cds_XP_016219970.1_9038					NW_015622509.1_cds_XP_016219970.1_9038	28564.XP_002480872.1	3.26e-181	527	COG1028@1|root,COG1524@1|root,KOG2645@2759|Eukaryota,KOG4169@2759|Eukaryota,39PE4@33154|Opisthokonta,3Q5R7@4751|Fungi,3RNU0@4890|Ascomycota,20UMD@147545|Eurotiomycetes,3SEB4@5042|Eurotiales	4751|Fungi	IQ	Type I phosphodiesterase / nucleotide pyrophosphatase													Phosphodiest
gene-IR01_08173	lcl|NW_015622509.1_cds_XP_016219971.1_9039	126.757004644092	-1.91283948352955	0.40891467384727	-4.6778450514691	2.89905475588981e-06	0.000117991528564715	NW_015622509.1_cds_XP_016219971.1_9039					NW_015622509.1_cds_XP_016219971.1_9039	470704.XP_007758609.1	5.91e-168	480	COG3752@1|root,KOG4650@2759|Eukaryota,38MQB@33154|Opisthokonta,3NUSA@4751|Fungi,3QJT7@4890|Ascomycota,20API@147545|Eurotiomycetes,3MPMM@451870|Chaetothyriomycetidae	4751|Fungi	S	Protein of unknown function (DUF1295)		GO:0003674,GO:0003824,GO:0006629,GO:0008150,GO:0008152,GO:0008202,GO:0016229,GO:0016491,GO:0044238,GO:0055114,GO:0071704,GO:1901360											DUF1295
gene-IR01_08196	lcl|NW_015622509.1_cds_XP_016219994.1_9062	39.8004997012544	2.05110849636416	0.520228635210502	3.9427058749548	8.05674382769806e-05	0.00192887925757242	NW_015622509.1_cds_XP_016219994.1_9062					NW_015622509.1_cds_XP_016219994.1_9062	5970.XP_009156395.1	3.76e-180	505	COG0175@1|root,KOG0189@2759|Eukaryota,38ZVC@33154|Opisthokonta,3NVJM@4751|Fungi,3QM8A@4890|Ascomycota,20D75@147545|Eurotiomycetes,3MPY2@451870|Chaetothyriomycetidae	4751|Fungi	E	Phosphoadenosine phosphosulfate reductase	MET16	GO:0000103,GO:0003674,GO:0003824,GO:0004604,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006790,GO:0008150,GO:0008152,GO:0009987,GO:0016491,GO:0016667,GO:0016671,GO:0019379,GO:0019419,GO:0044237,GO:0044424,GO:0044464,GO:0055114	1.8.4.10,1.8.4.8	ko:K00390	ko00920,ko01100,ko01120,map00920,map01100,map01120	M00176	R02021	RC00007,RC02862	ko00000,ko00001,ko00002,ko01000			iMM904.YPR167C,iND750.YPR167C	PAPS_reduct
gene-IR01_08211	lcl|NW_015622509.1_cds_XP_016220016.1_9084	61.894675731006	1.57583743454278	0.4779169335608	3.29730403733916	0.000976177675322697	0.0124342631758317	NW_015622509.1_cds_XP_016220016.1_9084					NW_015622509.1_cds_XP_016220016.1_9084	83344.XP_007922662.1	5.69e-206	586	COG1301@1|root,KOG3787@2759|Eukaryota,38C9Y@33154|Opisthokonta,3NZQ3@4751|Fungi,3QQG8@4890|Ascomycota,2048K@147541|Dothideomycetes,3MNF2@451867|Dothideomycetidae	4751|Fungi	P	Sodium:dicarboxylate symporter family													SDF
gene-IR01_08222	lcl|NW_015622509.1_cds_XP_016220027.1_9095	69.2814322494739	1.72603939423232	0.507116547644733	3.40363453381435	0.000664956582364168	0.00930177399258027	NW_015622509.1_cds_XP_016220027.1_9095					NW_015622509.1_cds_XP_016220027.1_9095	73501.XP_006672501.1	1.98e-29	127	2D2CB@1|root,2SMCG@2759|Eukaryota,3A1RM@33154|Opisthokonta,3P3IU@4751|Fungi,3R010@4890|Ascomycota,21BP9@147550|Sordariomycetes,3TN81@5125|Hypocreales	4751|Fungi															
gene-IR01_08234	lcl|NW_015622509.1_cds_XP_016220040.1_9108	34.3968881423109	-2.23791484319846	0.666834852573684	-3.35602561048078	0.000790712461381506	0.0105432440053475	NW_015622509.1_cds_XP_016220040.1_9108					NW_015622509.1_cds_XP_016220040.1_9108	86049.XP_008728995.1	3.05e-244	679	COG0560@1|root,KOG1615@2759|Eukaryota,38F2C@33154|Opisthokonta,3NXBJ@4751|Fungi,3QR5S@4890|Ascomycota,20C4F@147545|Eurotiomycetes,3MSNS@451870|Chaetothyriomycetidae	4751|Fungi	E	Phosphoserine phosphatase	SER2	GO:0000287,GO:0003674,GO:0003824,GO:0004647,GO:0005488,GO:0005509,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0006082,GO:0006520,GO:0006563,GO:0006564,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009069,GO:0009070,GO:0009987,GO:0016053,GO:0016311,GO:0016787,GO:0016788,GO:0016791,GO:0019752,GO:0042578,GO:0043167,GO:0043169,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0044424,GO:0044464,GO:0046394,GO:0046872,GO:0071704,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607	3.1.3.3	ko:K01079	ko00260,ko00680,ko01100,ko01120,ko01130,ko01200,ko01230,map00260,map00680,map01100,map01120,map01130,map01200,map01230	M00020	R00582	RC00017	ko00000,ko00001,ko00002,ko01000,ko01009			iMM904.YGR208W,iND750.YGR208W	HAD,Hydrolase
gene-IR01_08236	lcl|NW_015622509.1_cds_XP_016220042.1_9110	1340.08121959946	0.821157887840363	0.18646997486545	4.40370031922234	1.06419925913333e-05	0.000360940915389389	NW_015622509.1_cds_XP_016220042.1_9110					NW_015622509.1_cds_XP_016220042.1_9110	86049.XP_008722580.1	1.1125560792536e-308	927	COG4642@1|root,COG5077@1|root,KOG1101@1|root,KOG0231@2759|Eukaryota,KOG1101@2759|Eukaryota,KOG1863@2759|Eukaryota,39JI6@33154|Opisthokonta,3P1HH@4751|Fungi,3QRSI@4890|Ascomycota,20E98@147545|Eurotiomycetes,3MS0B@451870|Chaetothyriomycetidae	4751|Fungi	O	Possible plasma membrane-binding motif in junctophilins, PIP-5-kinases and protein kinases.													MORN,UCH,USP7_ICP0_bdg,zf-C3HC4_3
gene-IR01_08239	lcl|NW_015622509.1_cds_XP_016220045.1_9113	458.293840109039	1.43052446824651	0.301134551337913	4.75044946483498	2.0296501347871e-06	8.83125585544387e-05	NW_015622509.1_cds_XP_016220045.1_9113					NW_015622509.1_cds_XP_016220045.1_9113	1182553.XP_007745462.1	1.57e-35	146	2CY1G@1|root,2S1B0@2759|Eukaryota,38MBM@33154|Opisthokonta,3PP7P@4751|Fungi,3R9FA@4890|Ascomycota,20PHE@147545|Eurotiomycetes,3MVC3@451870|Chaetothyriomycetidae	4751|Fungi															
gene-IR01_08242	lcl|NW_015622509.1_cds_XP_016220048.1_9116	66.6826449716485	-1.68664442167987	0.590260099791005	-2.85745965596703	0.0042704691810539	0.0381397075135504	NW_015622509.1_cds_XP_016220048.1_9116					NW_015622509.1_cds_XP_016220048.1_9116	1182553.XP_007741988.1	2.26e-122	353	COG0625@1|root,KOG0867@2759|Eukaryota,3A2NP@33154|Opisthokonta,3P3EH@4751|Fungi,3RG19@4890|Ascomycota,20Q3M@147545|Eurotiomycetes,3MXN6@451870|Chaetothyriomycetidae	4751|Fungi	O	Glutathione S-transferase, C-terminal domain			2.5.1.18	ko:K00799	ko00480,ko00980,ko00982,ko00983,ko01524,ko05200,ko05204,ko05225,ko05418,map00480,map00980,map00982,map00983,map01524,map05200,map05204,map05225,map05418		R03522,R07002,R07003,R07004,R07023,R07024,R07025,R07026,R07069,R07070,R07083,R07084,R07091,R07092,R07093,R07094,R07100,R07113,R07116,R08280,R09409,R11905	RC00004,RC00069,RC00840,RC00948,RC01704,RC01705,RC01706,RC01758,RC01759,RC01765,RC01767,RC01769,RC02243,RC02527,RC02939,RC02940,RC02942,RC02943,RC02944	ko00000,ko00001,ko01000,ko02000	1.A.12.2.2,1.A.12.3.2			GST_C,GST_C_2,GST_N,GST_N_3
gene-IR01_08252	lcl|NW_015622509.1_cds_XP_016220058.1_9126	182.49107534036	-0.879536230907012	0.238470668699601	-3.68823652696238	0.000225813690303973	0.00406445760175774	NW_015622509.1_cds_XP_016220058.1_9126					NW_015622509.1_cds_XP_016220058.1_9126	1182553.XP_007740713.1	1.05e-40	135	KOG1603@1|root,KOG1603@2759|Eukaryota,3A8AI@33154|Opisthokonta,3P6PM@4751|Fungi,3QXEM@4890|Ascomycota,20IBS@147545|Eurotiomycetes,3MTKB@451870|Chaetothyriomycetidae	4751|Fungi	P	Heavy-metal-associated domain	ATX1	GO:0000041,GO:0003674,GO:0005488,GO:0005507,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006810,GO:0006811,GO:0006812,GO:0006825,GO:0006873,GO:0006875,GO:0006878,GO:0006879,GO:0006950,GO:0006979,GO:0008150,GO:0009987,GO:0015680,GO:0016530,GO:0016531,GO:0019725,GO:0030001,GO:0030003,GO:0033554,GO:0034599,GO:0042221,GO:0042592,GO:0043167,GO:0043169,GO:0044424,GO:0044444,GO:0044464,GO:0046872,GO:0046907,GO:0046914,GO:0046916,GO:0048878,GO:0050801,GO:0050896,GO:0051179,GO:0051234,GO:0051641,GO:0051649,GO:0051716,GO:0055065,GO:0055070,GO:0055072,GO:0055076,GO:0055080,GO:0055082,GO:0065007,GO:0065008,GO:0070887,GO:0098771,GO:0140104		ko:K07213	ko04978,map04978				ko00000,ko00001				HMA
gene-IR01_08258	lcl|NW_015622509.1_cds_XP_016220065.1_9133	102.002097851392	-1.56678085981878	0.481252638762144	-3.25563068879743	0.00113140813141148	0.0139339269440546	NW_015622509.1_cds_XP_016220065.1_9133					NW_015622509.1_cds_XP_016220065.1_9133	1182553.XP_007743983.1	2.14e-201	578	COG2319@1|root,KOG0646@2759|Eukaryota,38GS9@33154|Opisthokonta,3NZGX@4751|Fungi,3QMXI@4890|Ascomycota,20B3D@147545|Eurotiomycetes,3MS3S@451870|Chaetothyriomycetidae	4751|Fungi	S	WD domain, G-beta repeat	IPI3	GO:0000027,GO:0000228,GO:0000785,GO:0000790,GO:0000792,GO:0003674,GO:0003682,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005656,GO:0005694,GO:0005720,GO:0006139,GO:0006259,GO:0006260,GO:0006261,GO:0006267,GO:0006275,GO:0006325,GO:0006342,GO:0006355,GO:0006364,GO:0006396,GO:0006725,GO:0006807,GO:0006996,GO:0007049,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009889,GO:0009890,GO:0009892,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0010558,GO:0010605,GO:0010629,GO:0016043,GO:0016070,GO:0016072,GO:0016458,GO:0019219,GO:0019222,GO:0022402,GO:0022607,GO:0022613,GO:0022618,GO:0030174,GO:0030702,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0031974,GO:0031981,GO:0032991,GO:0032993,GO:0033260,GO:0034470,GO:0034622,GO:0034641,GO:0034645,GO:0034660,GO:0036387,GO:0036388,GO:0040029,GO:0042254,GO:0042255,GO:0042273,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044422,GO:0044424,GO:0044427,GO:0044428,GO:0044446,GO:0044451,GO:0044454,GO:0044464,GO:0044786,GO:0045814,GO:0045892,GO:0045934,GO:0046483,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0051052,GO:0051171,GO:0051172,GO:0051252,GO:0051253,GO:0051276,GO:0060255,GO:0065003,GO:0065004,GO:0065007,GO:0070013,GO:0070925,GO:0071704,GO:0071824,GO:0071826,GO:0071840,GO:0080090,GO:0090304,GO:0090329,GO:0097344,GO:1901360,GO:1901576,GO:1902299,GO:1902679,GO:1903506,GO:1903507,GO:2000112,GO:2000113,GO:2001141		ko:K14829					ko00000,ko03009				WD40
gene-IR01_08262	lcl|NW_015622509.1_cds_XP_016220069.1_9137	798.389898707185	-0.916016153435333	0.309833188309759	-2.95648170692268	0.00311170689255797	0.0303258367282703	NW_015622509.1_cds_XP_016220069.1_9137					NW_015622509.1_cds_XP_016220069.1_9137	746128.CADAFUBP00000907	5.49e-238	659	COG0012@1|root,KOG1491@2759|Eukaryota,38BC0@33154|Opisthokonta,3NW69@4751|Fungi,3QMS2@4890|Ascomycota,20FAN@147545|Eurotiomycetes,3S4Q8@5042|Eurotiales	4751|Fungi	J	Hydrolyzes ATP, and can also hydrolyze GTP with lower efficiency. Has lower affinity for GTP	OLA1	GO:0000166,GO:0001882,GO:0001883,GO:0003674,GO:0003824,GO:0005488,GO:0005525,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017076,GO:0017111,GO:0019001,GO:0032549,GO:0032550,GO:0032553,GO:0032555,GO:0032561,GO:0035639,GO:0036094,GO:0043167,GO:0043168,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464,GO:0097159,GO:0097367,GO:1901265,GO:1901363		ko:K06942,ko:K19788					ko00000,ko03009,ko03036				MMR_HSR1,YchF-GTPase_C
gene-IR01_08290	lcl|NW_015622509.1_cds_XP_016220103.1_9171	160.788265862192	-3.85916062338162	0.776864265836161	-4.96761248147757	6.77822430118328e-07	3.51112018801294e-05	NW_015622509.1_cds_XP_016220103.1_9171					NW_015622509.1_cds_XP_016220103.1_9171	5062.CADAORAP00008000	7.78e-42	158	COG4122@1|root,KOG1663@2759|Eukaryota,38EZG@33154|Opisthokonta,3NVX0@4751|Fungi,3QSWB@4890|Ascomycota,20EXV@147545|Eurotiomycetes,3S8F6@5042|Eurotiales	4751|Fungi	Q	O-methyltransferase		GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0008150,GO:0008152,GO:0008168,GO:0008171,GO:0016740,GO:0016741,GO:0032259,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464	2.1.1.6	ko:K00545	ko00140,ko00350,ko00965,ko01100,ko04728,map00140,map00350,map00965,map01100,map04728		R02534,R02920,R03304,R04301,R04762,R04764,R04881,R04887	RC00003,RC00392	ko00000,ko00001,ko01000,ko04147				Methyltransf_24,Methyltransf_3
gene-IR01_08298	lcl|NW_015622509.1_cds_XP_016220111.1_9179	935.019447601514	-0.979947020996248	0.336383959260745	-2.91317999571035	0.00357768315007556	0.0334556431987919	NW_015622509.1_cds_XP_016220111.1_9179					NW_015622509.1_cds_XP_016220111.1_9179	5970.XP_009156088.1	2.92e-47	156	2E1K8@1|root,2S8X0@2759|Eukaryota,3A88T@33154|Opisthokonta,3P7TG@4751|Fungi,3QYHF@4890|Ascomycota,20IGZ@147545|Eurotiomycetes,3MXET@451870|Chaetothyriomycetidae	4751|Fungi	S	YCII-related domain				ko:K09780					ko00000				YCII
